"OmniMap_IDX","Resource","ResourceDiseaseID","ResourceDiseaseName","Skip_Flag","Bypass_Flag","OmniDisease_ID","OmniDisease","OmniDiseaseType","MCode","DiseasePath","Receptors","ReceptorsStatus"
1532,"JAX",50610,"oral cavity carcinoma in situ",-1,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-1411","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma",,
1533,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2235","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Acinic cell carcinoma",,
1534,"JAX",50610,"oral cavity carcinoma in situ",0,-1,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2239","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Adenoid cystic carcinoma",,
1535,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2264","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Basal cell adenocarcinoma",,
1536,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2275","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Carcinoma ex pleomorphic adenoma",,
1537,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2286","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Clear cell carcinoma, not otherwise specified",,
1538,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2289","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Cystadenocarcinoma",,
1539,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2295","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Epithelial-myoepithelial carcinoma",,
1540,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2331","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Mucinous adenocarcinoma",,
1541,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2335","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Mucoepidermoid carcinoma",,
1542,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2337","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Myoepithelial carcinoma",,
1543,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2350","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Oncocytic carcinoma",,
1544,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2368","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Polymorphous low-grade adenocarcinoma",,
1545,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2375","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Salivary duct carcinoma",,
1546,"JAX",50610,"oral cavity carcinoma in situ",0,0,"OmniDx_0062","Neoplasms of Uncertain Behavior","Other","MD-0090","Head & Neck / Oral Cavity and Oropharynx",,
1547,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2385","Head & Neck / Odontogenic Tumors / Benign Tumor / Odontogenic epithelium with mature, fibrous stroma without odontogenic ectomesen / Squamous odontogenic tumor",,
1548,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2369","Head & Neck / Odontogenic Tumors / Malignant Tumor / Odontogenic carcinomas / Primary intraosseous squamous cell carcinoma - solid type",,
1549,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2370","Head & Neck / Odontogenic Tumors / Malignant Tumor / Odontogenic carcinomas / Primary intraosseous squamous cell carcinoma derived from keratocystic odontogen",,
1550,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2371","Head & Neck / Odontogenic Tumors / Malignant Tumor / Odontogenic carcinomas / Primary intraosseous squamous cell carcinoma derived from odontogenic tumor",,
1551,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-1411","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma",,
1552,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2233","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma / Acantholytic squamous cell carcinoma",,
1553,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2269","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma / Basaloid squamous cell carcinoma",,
1554,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2273","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma / Carcinoma",,
1555,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2363","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma / Papillary squamous cell carcinoma",,
1556,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2383","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma / Spindle cell carcinoma",,
1557,"JAX",50866,"oral squamous cell carcinoma",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2391","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma / Verrucous carcinoma",,
1558,"JAX",4143,"orbital cancer",-1,0,,,,,,,
1559,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-0482","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors",,
1561,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-0494","Head & Neck / Oral Cavity and Oropharynx / Soft tissue tumors",,
1562,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-1335","Head & Neck / Oral Cavity and Oropharynx / Soft tissue tumors / Kaposi sarcoma",,
1563,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-1342","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Lymphoepithelial carcinoma",,
1564,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-1390","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas",,
1565,"JAX",8557,"oropharynx cancer",-1,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-1411","Head & Neck / Oral Cavity and Oropharynx / Malignant epithelial tumors / Squamous cell carcinoma",,
1566,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2235","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Acinic cell carcinoma",,
1567,"JAX",8557,"oropharynx cancer",0,-1,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2239","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Adenoid cystic carcinoma",,
1568,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2264","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Basal cell adenocarcinoma",,
1569,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2275","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Carcinoma ex pleomorphic adenoma",,
1570,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2286","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Clear cell carcinoma, not otherwise specified",,
1571,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2289","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Cystadenocarcinoma",,
1572,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2295","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Epithelial-myoepithelial carcinoma",,
1573,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2331","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Mucinous adenocarcinoma",,
1574,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2335","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Mucoepidermoid carcinoma",,
1575,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2337","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Myoepithelial carcinoma",,
1576,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2350","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Oncocytic carcinoma",,
1577,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2368","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Polymorphous low-grade adenocarcinoma",,
1578,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0039","Head and Neck Cancer","Solid Tumor","MD-2375","Head & Neck / Oral Cavity and Oropharynx / Salivary gland tumors / Salivary gland carcinomas / Salivary duct carcinoma",,
1579,"JAX",8557,"oropharynx cancer",0,0,"OmniDx_0062","Neoplasms of Uncertain Behavior","Other","MD-0090","Head & Neck / Oral Cavity and Oropharynx",,
1580,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0992","Bone / Bone-forming tumors / Malignant",,
1581,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2018","Bone / Bone-forming tumors / Malignant / Conventional central osteosarcoma",,
1582,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2027","Bone / Bone-forming tumors / Malignant / High grade surface osteosarcoma",,
1583,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2028","Bone / Bone-forming tumors / Malignant / Intraosseous well differentiated (low grade) osteosarcoma",,
1584,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2042","Bone / Bone-forming tumors / Malignant / Parosteal (juxtacortical) osteosarcoma",,
1585,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2044","Bone / Bone-forming tumors / Malignant / Periosteal osteosarcoma",,
1586,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2045","Bone / Bone-forming tumors / Malignant / Round-cell osteosarcoma",,
1587,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2047","Bone / Bone-forming tumors / Malignant / Telangiectatic osteosarcoma",,
1588,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0289","Bladder / Mesenchymal tumors / Osteosarcoma",,
1589,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1149","Brain / Tumors of the Meninges / Mesenchymal, non-meningothelial tumours / Osteosarcoma",,
1590,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0370","Breast / Mesenchymal tumors / Osteosarcoma",,
1591,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1376","Head & Neck / Hypopharynx, Larynx, and Trachea / Tumors of bone and cartilage / Osteosarcoma",,
1592,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0536","Kidney / Mesenchymal Tumor / Osteosarcoma",,
1593,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0823","Soft Tissue / Chondro-Osseous Tumours / Extraskeletal osteosarcoma",,
1594,"JAX",3347,"osteosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1035","Ureter / Mesenchymal tumors / Osteosarcoma 9180|3",,
1595,"JAX",2394,"ovarian cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor",,,,
1596,"JAX",4001,"ovarian carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor",,,,
1597,"JAX",6170,"ovarian carcinosarcoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2471","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Malignant Mullerian mixed tumor (carcinosarcoma)",,
1598,"JAX",5304,"ovarian clear cell adenocarcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2425","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Malignant / Adenocarcinofibroma (malignant adenofibroma)",,
1599,"JAX",5304,"ovarian clear cell adenocarcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2430","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Malignant / Adenocarcinoma",,
1600,"JAX",5304,"ovarian clear cell adenocarcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2435","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Borderline tumor / Adenofibroma and cystadenofibroma",,
1601,"JAX",5304,"ovarian clear cell adenocarcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2446","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Benign / Cystadenoma",,
1602,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-0687","Ovary / Surface epithelial-stromal tumors / Clear cell tumors",,
1603,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-1610","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Benign",,
1604,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-1618","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Borderline tumor",,
1605,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-1631","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Malignant",,
1606,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2425","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Malignant / Adenocarcinofibroma (malignant adenofibroma)",,
1607,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2430","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Malignant / Adenocarcinoma",,
1608,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2435","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Borderline tumor / Adenofibroma and cystadenofibroma",,
1609,"JAX",50934,"ovarian clear cell carcinoma",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2446","Ovary / Surface epithelial-stromal tumors / Clear cell tumors / Benign / Cystadenoma",,
1610,"JAX",7438,"ovarian clear cell cystadenocarcinoma",-1,0,,,,,,,
1611,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-0690","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation",,
1612,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-1611","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Benign",,
1613,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-1619","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Borderline tumor",,
1614,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-1632","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant",,
1615,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2426","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Adenocarcinofibroma (malignant adenofibroma)",,
1616,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2433","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Adenocarcinoma, NOS",,
1617,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2436","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Benign / Adenofibroma and cystadenofibroma",,
1618,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2437","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Borderline tumor / Adenofibroma and cystadenofibroma",,
1619,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2441","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Adenosarcoma",,
1620,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2447","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Benign / Cystadenoma",,
1621,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2452","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Borderline tumor / Cystic tumor",,
1622,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2454","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Endometrioid stromal sarcoma (low grade)",,
1623,"JAX",6212,"ovarian endometrial cancer",-1,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2471","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Malignant Mullerian mixed tumor (carcinosarcoma)",,
1624,"JAX",6212,"ovarian endometrial cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-2501","Ovary / Surface epithelial-stromal tumors / Endometrioid tumors including variants with squamous differentiation / Malignant / Undifferentiated ovarian sarcoma",,
1625,"JAX",2156,"ovarian germ cell cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-0143","Ovary / Germ cell sex cord-stromal tumors",,
1626,"JAX",2156,"ovarian germ cell cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-0144","Ovary / Germ Cell Tumors",,
1627,"JAX",2156,"ovarian germ cell cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-0686","Ovary / Germ Cell Tumors / Biphasic or triphasic teratoma",,
1628,"JAX",2156,"ovarian germ cell cancer",0,0,"OmniDx_0010","Ovarian Cancer","Solid Tumor","MD-0693","Ovary / Germ cell sex cord-stromal tumors / Gonadoblastoma",,
